"User_City"|"User_State"|"User_MSA"|"User_Type"|"Request_ID"|"Request_Time"|"Form_Name"|"Drug_Name"|"MonthPart"|"territory"|"district_number"
"Jacksonville"|"AL"|"Anniston, AL"|"Pharmacy"|"3VEBV3"|2013-12-05 00:00:00|"PriorAuthorization Form #150"|"DrugX"|2013-12-01 00:00:00|"1845"|"1840"
"Jacksonville"|"AR"|"Little Rock-North Little Rock, AR"|"Pharmacy"|"AA6FAA"|2014-03-13 00:00:00|"PriorAuthorization Form #205"|"DrugX"|2014-03-01 00:00:00|"1846"|"1840"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"2KUCK2"|2014-01-27 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"2RNER2"|2014-02-20 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-02-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"2LGEL2"|2014-01-19 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"2JXJJ2"|2013-08-26 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-08-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"2YQUY2"|2014-01-13 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"3HTDH3"|2013-11-01 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"3CTJC3"|2013-07-08 00:00:00|"PriorAuthorization Form #134"|"DrugX"|2013-07-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"3RRLR3"|2013-11-04 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"3NTPN3"|2013-08-12 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-08-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"3KQQK3"|2013-09-26 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4MWCM4"|2013-08-26 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-08-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4GMCG4"|2013-10-03 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-10-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4EAEE4"|2014-03-07 00:00:00|"PriorAuthorization Form #282"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4HQFH4"|2014-01-25 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4LBJL4"|2013-08-20 00:00:00|"PriorAuthorization Form #134"|"DrugX"|2013-08-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4FEPF4"|2013-11-25 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4VMQV4"|2014-01-02 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"4AVXA4"|2014-01-09 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"6FKFF6"|2013-12-04 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-12-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"6FVLF6"|2014-01-10 00:00:00|"PriorAuthorization Form #200"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"6AELA6"|2013-12-04 00:00:00|"PriorAuthorization Form #200"|"DrugX"|2013-12-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"6MMPM6"|2013-09-17 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"6YJVY6"|2013-10-15 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-10-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"7WPMW7"|2014-02-13 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-02-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"7EWQE7"|2013-08-29 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-08-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"8UCEU8"|2014-01-03 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"8CCQC8"|2014-02-26 00:00:00|"PriorAuthorization Form #125"|"DrugX"|2014-02-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"8UWUU8"|2013-08-23 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-08-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"8LUWL8"|2013-09-17 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"9NCAN9"|2013-12-19 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-12-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"9DVKD9"|2013-11-15 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"9WMLW9"|2013-11-12 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"9KCQK9"|2013-11-06 00:00:00|"PriorAuthorization Form #122"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"9BURB9"|2013-09-24 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"9YGUY9"|2013-12-10 00:00:00|"PriorAuthorization Form #26"|"DrugX"|2013-12-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"9GTUG9"|2013-11-08 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"DR9TRD"|2014-03-28 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"DL4ULD"|2014-03-11 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"RL7HLR"|2014-03-12 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"UB4UBU"|2014-03-20 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"WJ8HJW"|2014-03-26 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"WV7NVW"|2014-03-27 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Pharmacy"|"YJ2WJY"|2014-03-26 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Physician"|"4KNJK4"|2013-11-04 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Physician"|"7HWRH7"|2014-02-10 00:00:00|"PriorAuthorization Form #279"|"DrugX"|2014-02-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Physician"|"7BKWB7"|2013-11-25 00:00:00|"PriorAuthorization Form #162"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Physician"|"8AHYA8"|2013-11-26 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"FL"|"Jacksonville, FL"|"Physician"|"9PPYP9"|2013-11-15 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"2AVFA2"|2013-12-11 00:00:00|"PriorAuthorization Form #158"|"DrugX"|2013-12-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"2HEGH2"|2013-12-19 00:00:00|"PriorAuthorization Form #66"|"DrugX"|2013-12-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"2YKVY2"|2013-11-18 00:00:00|"PriorAuthorization Form #158"|"DrugX"|2013-11-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"3AHLA3"|2013-12-06 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-12-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"4GHEG4"|2013-09-04 00:00:00|"PriorAuthorization Form #158"|"DrugX"|2013-09-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"4JPUJ4"|2013-11-25 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-11-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"7NXKN7"|2014-03-19 00:00:00|"PriorAuthorization Form #136"|"DrugX"|2014-03-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"8TKGT8"|2013-12-06 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-12-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"9AQCA9"|2014-02-28 00:00:00|"PriorAuthorization Form #292"|"DrugX"|2014-02-01 00:00:00|"1836"|"1830"
"Jacksonville"|"NC"|"Jacksonville, NC"|"Pharmacy"|"WJ8EJW"|2014-03-11 00:00:00|"PriorAuthorization Form #235"|"DrugX"|2014-03-01 00:00:00|"1836"|"1830"
"Jacksonville Beach"|"FL"|"Jacksonville, FL"|"Pharmacy"|"QY9NYQ"|2014-03-11 00:00:00|"PriorAuthorization Form #99"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jacksonville Beach"|"FL"|"Jacksonville, FL"|"Pharmacy"|"XU6XUX"|2014-03-18 00:00:00|"PriorAuthorization Form #291"|"DrugX"|2014-03-01 00:00:00|"1851"|"1850"
"Jamaica"|"NY"|"New York, NY-NJ"|"Pharmacy"|"8QTHQ8"|2013-10-18 00:00:00|"PriorAuthorization Form #189"|"DrugX"|2013-10-01 00:00:00|"1816"|"1810"
"Jamestown"|"NC"|"Greensboro--Winston-Salem--High Point, NC"|"Pharmacy"|"7HXUH7"|2013-08-29 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-08-01 00:00:00|"1836"|"1830"
"Jamestown"|"NY"|"Jamestown, NY"|"Pharmacy"|"7YERY7"|2013-09-17 00:00:00|"PriorAuthorization Form #153"|"DrugX"|2013-09-01 00:00:00|"1861"|"1860"
"Jamestown"|"TN"|"No MSA"|"Pharmacy"|"MV8FVM"|2014-03-25 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-03-01 00:00:00|"1841"|"1840"
"Jamison"|"PA"|"Philadelphia, PA-NJ"|"Pharmacy"|"7NPHN7"|2013-12-17 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-12-01 00:00:00|"1825"|"1820"
"Jamison"|"PA"|"Philadelphia, PA-NJ"|"Pharmacy"|"NX4AXN"|2014-03-12 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1825"|"1820"
"Janesville"|"WI"|"Janesville-Beloit, WI"|"Pharmacy"|"ACTK9A"|2013-09-10 00:00:00|"PriorAuthorization Form #176"|"DrugX"|2013-09-01 00:00:00|"1911"|"1910"
"Janesville"|"WI"|"Janesville-Beloit, WI"|"Pharmacy"|"A2C8GA"|2014-03-24 00:00:00|"PriorAuthorization Form #43"|"DrugX"|2014-03-01 00:00:00|"1911"|"1910"
"Jarrettsville"|"MD"|"Baltimore, MD"|"Pharmacy"|"2AGYA2"|2013-11-06 00:00:00|"PriorAuthorization Form #28"|"DrugX"|2013-11-01 00:00:00|"1831"|"1830"
"Jasper"|"AL"|"No MSA"|"Pharmacy"|"9DPHD9"|2013-08-12 00:00:00|"PriorAuthorization Form #150"|"DrugX"|2013-08-01 00:00:00|"1845"|"1840"
"Jefferson"|"NC"|"No MSA"|"Pharmacy"|"8TGYT8"|2014-01-24 00:00:00|"PriorAuthorization Form #158"|"DrugX"|2014-01-01 00:00:00|"1837"|"1830"
"Jefferson"|"OH"|"Cleveland, OH"|"Pharmacy"|"3EXYE3"|2013-10-23 00:00:00|"PriorAuthorization Form #170"|"DrugX"|2013-10-01 00:00:00|"1862"|"1860"
"Jefferson City"|"MO"|"No MSA"|"Pharmacy"|"U2H2AU"|2014-03-18 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-03-01 00:00:00|"1921"|"1920"
"Jellico"|"TN"|"No MSA"|"Physician"|"8DGJD8"|2014-02-27 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-02-01 00:00:00|"1841"|"1840"
"Jenison"|"MI"|"Grand Rapids-Muskegon-Holland, MI"|"Pharmacy"|"3XTPX3"|2014-02-13 00:00:00|"PriorAuthorization Form #262"|"DrugX"|2014-02-01 00:00:00|"1864"|"1860"
"Jenison"|"MI"|"Grand Rapids-Muskegon-Holland, MI"|"Pharmacy"|"7XQXX7"|2014-03-01 00:00:00|"PriorAuthorization Form #294"|"DrugX"|2014-03-01 00:00:00|"1864"|"1860"
"Jenison"|"MI"|"Grand Rapids-Muskegon-Holland, MI"|"Pharmacy"|"8BGVB8"|2014-02-20 00:00:00|"PriorAuthorization Form #133"|"DrugX"|2014-02-01 00:00:00|"1864"|"1860"
"Jenison"|"MI"|"Grand Rapids-Muskegon-Holland, MI"|"Pharmacy"|"9XLCX9"|2014-02-14 00:00:00|"PriorAuthorization Form #294"|"DrugX"|2014-02-01 00:00:00|"1864"|"1860"
"Jennings"|"LA"|"No MSA"|"Pharmacy"|"6DCBD6"|2013-09-21 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-09-01 00:00:00|"1847"|"1840"
"Jennings"|"LA"|"No MSA"|"Pharmacy"|"8FXHF8"|2013-09-16 00:00:00|"PriorAuthorization Form #30"|"DrugX"|2013-09-01 00:00:00|"1847"|"1840"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"2AFMA2"|2013-09-16 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-09-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"2YUXY2"|2013-10-24 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"3BMMB3"|2014-01-16 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"6MJEM6"|2014-01-13 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"6ARLA6"|2013-11-20 00:00:00|"PriorAuthorization Form #82"|"DrugX"|2013-11-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"6BAUB6"|2013-09-05 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"6KCUK6"|2013-11-25 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-11-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"7YUUY7"|2014-03-01 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"8LAXL8"|2013-10-22 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"9JFDJ9"|2013-08-22 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-08-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"9PYTP9"|2014-01-12 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jensen Beach"|"FL"|"Fort Pierce-Port St. Lucie, FL"|"Pharmacy"|"CG2CGC"|2014-03-28 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-03-01 00:00:00|"1854"|"1850"
"Johnson City"|"NY"|"Binghamton, NY"|"Pharmacy"|"7HMWH7"|2013-12-12 00:00:00|"PriorAuthorization Form #153"|"DrugX"|2013-12-01 00:00:00|"1861"|"1860"
"Johnson City"|"TN"|"JohnsonCity-Kingsport-Bristol, TN-VA"|"Physician"|"6TXHT6"|2013-10-17 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1841"|"1840"
"Johnson City"|"TN"|"JohnsonCity-Kingsport-Bristol, TN-VA"|"Physician"|"7BNRB7"|2014-01-08 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1841"|"1840"
"Johnson City"|"TN"|"JohnsonCity-Kingsport-Bristol, TN-VA"|"Physician"|"8MHFM8"|2013-12-05 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-12-01 00:00:00|"1841"|"1840"
"Johnston"|"IA"|"Des Moines, IA"|"Pharmacy"|"TYWV3T"|2013-10-16 00:00:00|"PriorAuthorization Form #242"|"DrugX"|2013-10-01 00:00:00|"1917"|"1910"
"Johnston"|"IA"|"Des Moines, IA"|"Pharmacy"|"FHXJ9F"|2013-09-23 00:00:00|"PriorAuthorization Form #242"|"DrugX"|2013-09-01 00:00:00|"1917"|"1910"
"Johnstown"|"PA"|"Johnstown, PA"|"Pharmacy"|"4JXYJ4"|2013-08-20 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-08-01 00:00:00|"1834"|"1830"
"Joliet"|"IL"|"Chicago, IL"|"Pharmacy"|"HPCF6H"|2014-02-27 00:00:00|"PriorAuthorization Form #71"|"DrugX"|2014-02-01 00:00:00|"1914"|"1910"
"Joliet"|"IL"|"Chicago, IL"|"Pharmacy"|"APMM6A"|2013-09-26 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1914"|"1910"
"Joliet"|"IL"|"Chicago, IL"|"Pharmacy"|"GWPW6G"|2014-01-17 00:00:00|"PriorAuthorization Form #71"|"DrugX"|2014-01-01 00:00:00|"1914"|"1910"
"Joliet"|"IL"|"Chicago, IL"|"Pharmacy"|"KMTT7K"|2014-03-06 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2014-03-01 00:00:00|"1914"|"1910"
"Jonesboro"|"GA"|"Atlanta,GA"|"Pharmacy"|"9DXCD9"|2013-11-14 00:00:00|"PriorAuthorization Form #273"|"DrugX"|2013-11-01 00:00:00|"1844"|"1840"
"Jonesboro"|"LA"|"No MSA"|"Pharmacy"|"2NXTN2"|2013-09-18 00:00:00|"PriorAuthorization Form #117"|"DrugX"|2013-09-01 00:00:00|"1847"|"1840"
"Joplin"|"MO"|"Joplin,MO"|"Pharmacy"|"CULA2C"|2013-11-18 00:00:00|"PriorAuthorization Form #66"|"DrugX"|2013-11-01 00:00:00|"1922"|"1920"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"2VVBV2"|2013-11-12 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"3AVCA3"|2014-01-02 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"3HAGH3"|2013-09-28 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-09-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"3DEKD3"|2014-01-15 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"3HPVH3"|2013-10-14 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"4BLAB4"|2013-10-23 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"4UXBU4"|2014-02-27 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-02-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"4RUFR4"|2013-11-08 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-11-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"4YQHY4"|2013-08-26 00:00:00|"PriorAuthorization Form #95"|"DrugX"|2013-08-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"4VXTV4"|2013-10-02 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"4EXYE4"|2013-10-08 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"6CECC6"|2013-10-01 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"6BRJB6"|2013-09-20 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-09-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"6QLMQ6"|2013-12-16 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-12-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"6XKPX6"|2014-01-23 00:00:00|"PriorAuthorization Form #82"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"6WMTW6"|2013-09-06 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"7TRAT7"|2014-01-20 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"7MUAM7"|2013-10-16 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"7VGQV7"|2014-01-22 00:00:00|"PriorAuthorization Form #95"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"7DGVD7"|2013-10-25 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"7YPXY7"|2014-02-20 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-02-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"8FXCF8"|2014-01-27 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"8NCKN8"|2014-03-05 00:00:00|"PriorAuthorization Form #125"|"DrugX"|2014-03-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"8YTPY8"|2013-10-03 00:00:00|"PriorAuthorization Form #109"|"DrugX"|2013-10-01 00:00:00|"1854"|"1850"
"Jupiter"|"FL"|"West Palm Beach-Boca Raton, FL"|"Pharmacy"|"8QXQQ8"|2013-09-09 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1854"|"1850"
